Project Name,Project Version,Project Author,Project License,Library Name,Library Version,Library Type,Library Author,Library License
bcrypt,6.0.0,Nick Campbell,MIT,plugin-syntax-private-property-in-object,7.14.5,library,The Babel Team,MIT
bcrypt,6.0.0,Nick Campbell,MIT,plugin-syntax-top-level-await,7.14.5,library,The Babel Team,MIT
bcrypt,6.0.0,Nick Campbell,MIT,diff-sequences,29.6.3,library,NA,MIT
bcrypt,6.0.0,Nick Campbell,MIT,fill-range,7.1.1,library,Jon Schlinkert,MIT
bcrypt,6.0.0,Nick Campbell,MIT,locate-path,5.0.0,library,Sindre Sorhus,MIT
bcrypt,6.0.0,Nick Campbell,MIT,path-exists,4.0.0,library,Sindre Sorhus,MIT
bcrypt,6.0.0,Nick Campbell,MIT,kleur,3.0.3,library,Luke Edwards,MIT
bcrypt,6.0.0,Nick Campbell,MIT,sisteransi,1.0.5,library,Terkel Gjervig,MIT
bcrypt,6.0.0,Nick Campbell,MIT,wrap-ansi,7.0.0,library,Sindre Sorhus,MIT
bcrypt,6.0.0,Nick Campbell,MIT,emoji-regex,8.0.0,library,Mathias Bynens,MIT
bcrypt,6.0.0,Nick Campbell,MIT,is-fullwidth-code-point,3.0.0,library,Sindre Sorhus,MIT
bcrypt,6.0.0,Nick Campbell,MIT,buffer,5.7.1,library,Feross Aboukhadijeh,MIT
bcrypt,6.0.0,Nick Campbell,MIT,string_decoder,1.3.0,library,NA,MIT
bcrypt,6.0.0,Nick Campbell,MIT,util-deprecate,1.0.2,library,Nathan Rajlich,MIT
bcrypt,6.0.0,Nick Campbell,MIT,brace-expansion,1.1.11,library,Julian Gruber,MIT
bcrypt,6.0.0,Nick Campbell,MIT,ms,2.1.3,library,NA,MIT
bcrypt,6.0.0,Nick Campbell,MIT,compat-data,7.26.5,library,The Babel Team,MIT
bcrypt,6.0.0,Nick Campbell,MIT,helper-validator-option,7.25.9,library,The Babel Team,MIT
bcrypt,6.0.0,Nick Campbell,MIT,browserslist,4.24.4,library,Andrey Sitnik,MIT
bcrypt,6.0.0,Nick Campbell,MIT,lru-cache,5.1.1,library,Isaac Z. Schlueter,ISC
bcrypt,6.0.0,Nick Campbell,MIT,helper-module-imports,7.25.9,library,The Babel Team,MIT
bcrypt,6.0.0,Nick Campbell,MIT,globals,11.12.0,library,Sindre Sorhus,MIT
bcrypt,6.0.0,Nick Campbell,MIT,camelcase,5.3.1,library,Sindre Sorhus,MIT
bcrypt,6.0.0,Nick Campbell,MIT,get-package-type,0.1.0,library,Corey Farrell,MIT
bcrypt,6.0.0,Nick Campbell,MIT,js-yaml,3.14.1,library,Vladimir Zapparov,MIT
bcrypt,6.0.0,Nick Campbell,MIT,color-name,1.1.4,library,DY,MIT
bcrypt,6.0.0,Nick Campbell,MIT,shebang-command,2.0.0,library,Kevin Mårtensson,MIT
bcrypt,6.0.0,Nick Campbell,MIT,which,2.0.2,library,Isaac Z. Schlueter,ISC
bcrypt,6.0.0,Nick Campbell,MIT,mimic-fn,2.1.0,library,Sindre Sorhus,MIT
bcrypt,6.0.0,Nick Campbell,MIT,babel__generator,7.6.8,library,NA,MIT
bcrypt,6.0.0,Nick Campbell,MIT,babel__template,7.4.4,library,NA,MIT
bcrypt,6.0.0,Nick Campbell,MIT,babel__traverse,7.20.6,library,NA,MIT
bcrypt,6.0.0,Nick Campbell,MIT,babel-plugin-jest-hoist,29.6.3,library,NA,MIT
bcrypt,6.0.0,Nick Campbell,MIT,is-arrayish,0.2.1,library,Qix,MIT
bcrypt,6.0.0,Nick Campbell,MIT,node-int64,0.4.0,library,Robert Kieffer,MIT
bcrypt,6.0.0,Nick Campbell,MIT,tmpl,1.0.5,library,Naitik Shah,BSD-3-Clause
bcrypt,6.0.0,Nick Campbell,MIT,hasown,2.0.2,library,Jordan Harband,MIT
bcrypt,6.0.0,Nick Campbell,MIT,commons,3.0.1,library,NA,BSD-3-Clause
bcrypt,6.0.0,Nick Campbell,MIT,set-array,1.2.1,library,Justin Ridgewell,MIT
bcrypt,6.0.0,Nick Campbell,MIT,to-regex-range,5.0.1,library,Jon Schlinkert,MIT
bcrypt,6.0.0,Nick Campbell,MIT,p-locate,4.1.0,library,Sindre Sorhus,MIT
bcrypt,6.0.0,Nick Campbell,MIT,p-limit,2.3.0,library,Sindre Sorhus,MIT
bcrypt,6.0.0,Nick Campbell,MIT,base64-js,1.5.1,library,T. Jameson Little,MIT
bcrypt,6.0.0,Nick Campbell,MIT,ieee754,1.2.1,library,Feross Aboukhadijeh,BSD-3-Clause
bcrypt,6.0.0,Nick Campbell,MIT,safe-buffer,5.2.1,library,Feross Aboukhadijeh,MIT
